last milk,AI bull no ISR,last SCC,AI type,not for AI,exp. Calving,at milk,preg,lact no,status,barach,group,group name,cull date,enter way,breed,MGS,sex,cow name,tag color,no.tag plasic,no tag ,burn no,government no,sire,se number,computer no,cow no,computer mom,avg milk last 10 days,avg milkig time in last 10 days,brd milk kg,brd fat kg,brd prot kg,brd fat pre,brd prot pre,brd SCC,brd ECM,udder,ati,legs,brd milk mom,brd fat kg mom,brd prot mom,brd fat pre mom,brd prot pre mom,brd SCC mom,brd ecm mom,brd tpi mom,brd udder mom,brd legs mom,brd milk sire,brd fat kg sire,brd prot kg sire,brd fat pre sire,brd prot pre sire,brd SCC sire,brd ecm sire,brd tpi sire,brd udder sire,brd legs sire,brd dau fertilty,brd still birth,brd calvig easy,birth date,exit way,exit erson,exiy weight,price per kg,exit price,bayer,calving date,dry date,last dhi date,no dhi ater calving,pl milk kg,last AI date,pl Fat kg,pl prot kg,pl kaktuz_miz,adjust milk kg,adjust fat kg,adjust prot kg,mom se,mom name,DMI,days in preg,bayer name,byaer farm nmae,days after AI,days till next calving,days till dry,enter whight,wining wheight,growth rate,growth rate total,days after dry,BCS date after calvig ,total wight,BCS pick milk date,BCS pick milk,BCS dry date,BCS dry,BCS half dry date,BCS half dry,avg milk,avg ecm,wested days AI,open days,rest days,SCC calc1,ECM total at lact,ecm according the heard,no of milking by day,last DHI date,last heating date,last abortion,adjust ecm,edjust ecm prev lact,adjust prot kg prev lact,adjust milk prev lact,adjust fat kg prev lact,DIM prev lact,mate 1,inseminator name,highet,exp milk kg 305,exp fat kg 305,exp ecm 305,exp prot kg ,match bull,exp exm 305 ?,age by month,adjust ecm,feed lot,days till dry,rep,AI time,fat pre DHI,prot pre DHI,supply,pl prot pre,efect preg date,pl milk,highet date,last calving days in dry,for cull,pl fat pre,preg,PGS,date molk day,last calvig date,fat/prot,last milk1,?,last whight,last wheight date,enter date,enter last date,days in last group,?,last se,birth month,whight1,whight2,whight3,whight4,whight5,whight6,whight7,whight8,whight rate 1,whight rate 2,whight rate 3,whight rate 4,whight rate 5,whight rate 6,whight rate 7,whight rate 8,whight date 1,whight date 2,whight date 3,whight date 4,whight date 5,whight date 6,whight date 7,whight date 8,date pick milk,kg at pick,bying price,?,last vet ,last vet diagnosis,sorting,vac date ,vac drug,last gov no,age in 1 lact,persistence 1,persistence 1,no live bull,live bulld fate,colestrom value1,colestrom value2,refractometers value,remark,last AI date
,,,,0,,0,0,,0,1,91,עגלים*,08/12/2003,1,1,3274,1,,,,,,,7060,-343,539,-343,209697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/12/2003,4,80,,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,07/12/2003,,,,,,07/12/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,09/01/2002,1,1,66666,1,,,,,,,3961,-168,233,-168,271697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/01/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,09/01/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,11/11/2002,1,1,3089,1,,,,,,,3756,-241,358,-241,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/11/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,11/11/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,12/03/2003,1,1,3481,1,,,,,,,7019,-273,413,-273,303697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/03/2003,4,80,,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,12/03/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,19/08/2005,1,1,5244,1,,,,,-480,,7208,-480,789,-480,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2005,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,19/08/2005,,,,,,19/08/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,05/12/1999,1,4,2335,1,,,,,,,4907,-25,357697081,-25,106697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/12/1999,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,05/12/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,01/12/2005,1,1,3822,1,,,,,-517,,3961,-517,844,-517,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2005,13,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,01/12/2005,,,,,,01/12/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,06/12/2003,1,1,3863,1,,,,,,,3844,-342,538,-342,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/12/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,06/12/2003,,,,,,06/12/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,03/09/2003,1,1,3376,1,,,,,,,5247,-312,483,-312,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/09/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,03/09/2003,,,,,,03/09/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,13/04/2001,1,1,3308,1,,,,,,,3304,-102,107,-102,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,12/04/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,18/10/2001,1,1,3481,1,,,,,,,3617,-140,177,-140,336697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,18/10/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,06/01/2002,1,4,3274,1,,,,,,,4906,-167,232,-167,222697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/01/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,06/01/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,30/10/2004,1,1,3758,1,,,,,-413,,7129,-413,663,-413,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/10/2004,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,30/10/2004,,,,,,30/10/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,25/08/2000,1,1,3168,1,,,,,,,3089,-59,3,-59,120697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/08/2000,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,25/08/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,04/03/2003,1,1,3372,1,,,,,,,5246,-272,412,-272,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/2003,4,80,,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,04/03/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,21/01/2000,1,1,3259,1,,,,,,,3850,-37,374697081,-37,184697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2000,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,20/01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,03/12/2003,1,1,3586,1,,,,,,,7075,-341,537,-341,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/12/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,03/12/2003,,,,,,03/12/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,11/04/2001,1,,3089,1,,,,,,,,-101,106,-101,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,11/04/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,13/10/2001,1,1,3304,1,,,,,,,3829,-139,176,-139,317697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/10/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,13/10/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,29/10/2004,1,1,5241,1,,,,,-412,,3811,-412,662,-412,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/10/2004,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,29/10/2004,,,,,,29/10/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,06/05/2000,1,1,3301,1,,,,,,,3834,-45,391697081,-45,177697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/05/2000,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,06/05/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,11/11/2002,1,1,3304,1,,,,,,,3990,-240,356,-240,347697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0.3,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,01/11/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,02/03/2003,1,1,3289,1,,,,,,,7019,-271,411,-271,181697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/2003,4,80,,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,02/03/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,01/12/2003,1,4,3595,1,,,,,,,4930,-340,536,-340,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/12/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,01/12/2003,,,,,,01/12/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,11/04/2001,1,1,3274,1,,,,,,,3907,-100,105,-100,238697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,11/04/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,13/10/2001,1,1,3304,1,,,,,,,3832,-138,175,-138,258697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/10/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,12/10/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,05/01/2002,1,1,2357,1,,,,,,,3863,-166,230,-166,46697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/01/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,05/01/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,19/02/2005,1,1,3651,1,,,,,-446,,3881,-446,716,-446,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/02/2005,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,19/02/2005,,,,,,19/02/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,23/02/2003,1,1,3889,1,,,,,,,3807,-270,410,-270,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/02/2003,4,80,,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,23/02/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,22/11/2005,1,1,5241,1,,,,,-516,,7238,-516,841,-516,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/11/2005,13,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,22/11/2005,,,,,,22/11/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,28/08/2003,1,1,3595,1,,,,,,,5195,-311,480,-311,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/08/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,28/08/2003,,,,,,28/08/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,30/11/2003,1,4,3274,1,,,,,,,4928,-339,535,-339,256697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,30/11/2003,,,,,,30/11/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,07/10/2001,1,1,3266,1,,,,,,,3651,-137,174,-137,118697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/10/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,07/10/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,04/01/2002,1,1,5179,1,,,,,,,3617,-165,229,-165,377697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/01/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,04/01/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,18/11/1999,1,4,2357,1,,,,,,,4907,-19,349697081,-19,81697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/11/1999,4,80,,,,10,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,18/11/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,01/11/2002,1,1,3304,1,,,,,,,3651,-238,354,-238,317697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,01/11/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,20/02/2003,1,1,3274,1,,,,,,,3651,-269,409,-269,278697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/02/2003,4,80,,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,,,,,,,,20/02/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,21/11/2005,1,1,3607,1,,,,,-515,,3811,-515,840,-515,415697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/11/2005,13,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,04/12/2014,,0,,,,04/12/2014,,,,,42,21/11/2005,,,,,,21/11/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,,
