r_last_halav,mispar_par_mazria,r_last_somatim,r_sug_last_hazraa,ri_hafsakat_hazraa,r_trc_hamlata_zfuy,ri_holevet,ri_hara,r_tahluva,c_status_bakar,c_shluha,c_kvuza,r_teur_kvuza,r_trc_yezia,c_knisa,c_geza,mispar_av_em,c_min,r_shem,c_zeva,r_otomati,r_kvia,r_ozen,c_par,mispar_par,k_zhy_unique,k_zhy_movil,c_em_unique,r_memuza_halav_yomi,r_memuza_halivot,r_ag_kg_halav,r_ag_kg_shuman,r_ag_kg_helbon,r_ag_ahuz_shuman,r_ag_ahuz_helbon,r_ag_ahuz_rts,r_ag_kg_hamam,r_calc_tpi,r_reglaim,ag_kg_halav_m,ag_kg_shuman_m,ag_kg_helbon_m,ag_ahuz_shuman_m,ag_ahuz_helbon_m,ag_ahuz_rts_m,ag_kg_hamam_m,r_calc_tpi_m,r_atin_klali_m,r_reglaim_m,ag_kg_halav_f,ag_kg_shuman_f,ag_kg_helbon_f,ag_ahuz_shuman_f,ag_ahuz_helbon_f,ag_ahuz_rts_f,ag_kg_hamam_f,r_calc_tpi_f,r_atin_klali_f,r_reglaim_f,comp_ag_brd_frt_f,r_horasha_tmotat_vladot,r_horasha_hamlata_k,r_atin_klali,r_trc_lida,c_ofen_yezia,c_siba,r_mishkal,r_mehir_kg,r_mehir_bakar,c_lakoah,r_trc_hatchala,r_trc_ybush,r_bikoret_ahron,r_bikoret,chalav_miz,azraa_aharon,suman_miz,chelbon_miz,lkaktuz_miz,chalav_metukan,suman_metukan,helbon_metukan,comp_se_em,comp_shem_em,comp_yamim_batchluva,comp_yemey_herayon,comp_shem_kone,comp_meshek_kodem,comp_yamim_mehazraa,comp_yamim_lehamlata,comp_yamim_leyebush,comp_mishkal_knisa,comp_mishkal_gmila,,comp_mishkal_leyom,comp_yamim_beyebush,comp_date_tzyun_hamlata,comp_derug_hamlata,comp_date_tzyun_chalav,comp_derug_si_halav,comp_date_tzyun_yoves,comp_derug_yovesh,comp_date_tzyun_emza_yoves,comp_derug_emza,comp_halav_yomi,comp_hamam_yomi,comp_srak,comp_rik,comp_menucha,comp_somatim_1,chamam_mitztaber,hefres_eder,halivot_aharon,chamam_bikoret_achrona,comp_date_drisha,comp_date_hapala,hmm_mtukan,copm_hmm_mtukan_befor,copm_helbon_mtukan_befor,copm_halav_mtukan_befor,copm_shuman_mtukan_befor,copm_ymei_heryon_befor,r_match_par_1,shem_mazriaa,comp_gova,comp_halav_p,comp_shuman_p,comp_hamam_p,comp_helbon_p,comp_match_par,r_hmm_muarah,comp_gil_bechodashim,comp_hmm_mtukan,c_pitum,date_comp_yamim_leyebush,comp_ashnot,shaa_mazriaa,comp_shuman_bikoert,comp_helbun_bikoert,comp_sapak,comp_avg_helbon_all_life,r_trc_hafraia,comp_tnuvat_haim,comp_trc_gova,comp_yebush_befor,r_ind_suman_leyezia,comp_avg_shuman_all_life,r_heara,comp_av_hhav,comp_trc_halav_yomi,comp_hamlata_haharon,comp_shuman_per_helbun_bikoert,comp_last_halav1,comp_null_integer,comp_mishkal,comp_date_mishkal,r_trc_knisa,r_trc_last_knisa,comp_shehut_kvuza,comp_null_dec,comp_eder_kodem,comp_month_lida,skila1,skila2,skila3,skila4,skila5,skila6,skila7,skila8,tami_skila1,tami_skila2,tami_skila3,tami_skila4,tami_skila5,tami_skila6,tami_skila7,tami_skila8,trc_skila1,trc_skila2,trc_skila3,trc_skila4,trc_skila5,trc_skila6,trc_skila7,trc_skila8,comp_peak,comp_peak_yamim,comp_mehir_knia,comp_yamim_hlv_kodem,comp_trc_avhana,comp_avhana,ext_sort_selected,comp_trc_hisun,comp_hisun,comp_ozen_old,ext_gil_hamlata1,ext_hatmada_h,ext_hatmada_p,comp_par_harbaa,comp_trc_par_harbaa,comp_erch_colostrum_1,comp_erch_colostrum_2,comp_erch_refractometers,comp_bne_bakar_remarks
,,,,0,,0,0,,0,1,91,עגלים*,02/11/2005,1,1,3756,1,,,,-505,,7233,7233,825,-505,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/11/2005,13,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,02/11/2005,,,,,,01/11/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,16/07/2000,1,1,3274,1,,,,,,5179,5179,400697081,-49,171697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/07/2000,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/07/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,02/08/2003,1,1,3304,1,,,,,,5267,5267,464,-304,300697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,02/08/2003,,,,,,01/08/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,17/03/2002,1,22,2283,1,פליפר1,,,,,,,334697081,-12,31697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/10/1999,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,28.9,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/10/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,28/10/2003,1,1,3914,1,,,,,,7075,7075,519,-334,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/10/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,28/10/2003,,,,,,01/10/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,02/10/2002,1,1,3274,1,,,,,,7008,7008,338,-230,196697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/10/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/10/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,02/07/2002,1,1,3274,1,,,,,,3905,3905,283,-197,234697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/07/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/07/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,01/11/2005,1,1,3651,1,,,,-504,,3811,3811,824,-504,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/2005,13,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,01/11/2005,,,,,,01/11/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,27/10/2003,1,4,3274,1,,,,,,4923,4923,518,-333,196697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/10/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,27/10/2003,,,,,,01/10/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,27/07/2003,1,4,3304,1,,,,,,4922,4922,463,-303,292697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/07/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,27/07/2003,,,,,,01/07/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,08/12/2000,1,22,3289,1,,,,,,4905,4905,57,-80,175697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/12/2000,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/12/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,05/12/2001,1,1,3308,1,,,,,,3949,3949,212,-157,273697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/12/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/12/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,13/09/2001,1,1,3089,1,,,,,,5179,5179,157,-129,315697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/09/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/09/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,28/10/2005,1,1,5267,1,,,,-503,,3961,3961,823,-503,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/10/2005,13,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,28/10/2005,,,,,,01/10/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,01/10/2002,1,1,3914,1,,,,,,3570,3570,337,-229,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/10/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/10/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,02/07/2005,1,1,5267,1,,,,-472,,3961,3961,768,-472,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/07/2005,13,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,02/07/2005,,,,,,01/07/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,07/01/2000,1,1,3123,1,,,,,,3630,3630,368697081,-31,127697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/01/2000,4,80,,,,10,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,27/10/2003,1,4,3274,1,,,,,,4923,4923,517,-332,196697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/10/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,27/10/2003,,,,,,01/10/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,27/07/2003,1,1,3661,1,,,,,,66666,66666,462,-302,392697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/07/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,27/07/2003,,,,,,01/07/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,25/05/2004,1,1,3586,1,,,,-373,,3651,3651,587,-373,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/05/2004,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,25/05/2004,,,,,,01/05/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,19/09/2004,1,4,3833,1,,,,-401,,4936,4936,642,-401,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/09/2004,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,19/09/2004,,,,,,01/09/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,04/12/2001,1,1,3148,1,,,,,,3822,3822,211,-156,146697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/12/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/12/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,29/09/2002,1,1,3789,1,,,,,,3744,3744,336,-228,297697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/09/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,18/06/2002,1,1,3376,1,,,,,,5244,5244,281,-196,287697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/06/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/06/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,28/10/2005,1,1,5242,1,,,,-502,,3758,3758,822,-502,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/10/2005,13,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,28/10/2005,,,,,,01/10/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,05/09/1999,1,1,3208,1,,0,,,,3369,3369,309697081,-1,73697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/09/1999,4,80,,,,10,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/09/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,02/03/2000,1,1,3289,1,,,,,,3304,3304,385697081,-42,232697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/2000,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/03/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,22/05/2004,1,1,3376,1,,,,-372,,5280,5280,586,-372,290697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/05/2004,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,22/05/2004,,,,,,01/05/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,11/09/2004,1,1,3661,1,,,,-400,,7143,7143,641,-400,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/09/2004,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,11/09/2004,,,,,,01/09/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,08/09/2001,1,1,3689,1,,,,,,3893,3893,155,-128,259697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/09/2001,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/09/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,26/10/2005,1,4,4923,1,,,,-501,,7085,7085,821,-501,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/10/2005,13,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,26/10/2005,,,,,,01/10/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,92,עגלות*,27/09/2002,1,1,3274,1,,,,,,3686,3686,335,-227,257697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/2002,4,80,,,,0,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,,,,,,,,01/09/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,24/06/2005,1,1,3795,1,,,,-471,,3803,3803,766,-471,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/06/2005,13,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,24/06/2005,,,,,,01/06/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,23/10/2003,1,1,3376,1,,,,,,5267,5267,515,-330,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/10/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,23/10/2003,,,,,,01/10/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,15/07/2003,1,1,3274,1,,,,,,7002,7002,460,-301,234697081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2003,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,15/07/2003,,,,,,01/07/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
,,,,0,,0,0,,0,1,91,עגלים*,07/09/2004,1,1,3852,1,,,,-399,,7143,7143,640,-399,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/09/2004,4,80,42,,,1,,,,,0,0,0,0,0,0,0,0,,        ,,,               ,               ,,,,,,,,,01/01/1900,,01/01/1900,,01/01/1900,,01/01/1900,,,,,,,,,,,,01/01/1900,01/01/1900,0,,,,,,,                                       ,,,,,,          ,,0,,0,,,00:00,,,,,,,13/05/2015,,0,,,,13/05/2015,,,,,42,07/09/2004,,,,,,01/09/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,, ,,,,,,,,,,
